Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;6
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;5
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;4
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;0
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;6
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;3
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;6
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;2
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;1
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;9
Europa;6;Polônia;78;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
América Central e Caribe;2;Outros países;22;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;1
América Central e Caribe;2;Outros países;22;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;0
América Central e Caribe;2;Outros países;22;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;3
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;189
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;144
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;175
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;94
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;67
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;49
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;133
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;200
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;153
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;77
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;298
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;228
Europa;6;Portugal;79;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;150
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;24
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;145
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;20
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;19
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;15
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;26
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;29
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;41
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;15
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;23
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;52
Europa;6;Reino Unido;80;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;3
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;2
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;5
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;3
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;1
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;0
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;12
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;1
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;3
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;2
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Ásia;5;República da Coreia;52;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;5
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;32
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;25
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;32
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;25
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;40
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;52
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;40
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;43
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;24
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;17
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;34
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;20
América Central e Caribe;2;República Dominicana;20;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;2
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;3
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;10
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;4
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;2
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;0
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;0
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;1
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;0
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;1
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;3
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;República Tcheca;81;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;3
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;1
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;2
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;1
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;0
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;2
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;1
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;1
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;1
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;2
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;4
Europa;6;Romênia;82;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;8
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;7
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;26
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;3
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;3
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;6
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;9
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;7
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;9
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;4
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;5
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;8
Europa;6;Rússia;83;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
América Central e Caribe;2;Outros países;22;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;0
África;1;Outros países;11;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;0
Europa;6;Sérvia;84;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;4
Europa;6;Sérvia;84;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;0
Europa;6;Sérvia;84;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Sérvia;84;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Ásia;5;Síria;53;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;2
Ásia;5;Outros países;56;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;12
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;11
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;8
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;10
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;1
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;1
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;4
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;0
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;1
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;9
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;17
Europa;6;Suécia;85;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;15
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;11
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;19
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;14
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;7
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;7
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;19
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;2
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;10
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;7
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;16
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;35
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
América do Sul;4;Suriname;35;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;0
América do Sul;4;Suriname;35;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;1
América do Sul;4;Suriname;35;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
América do Sul;4;Suriname;35;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;1
Ásia;5;Tailândia;54;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;0
Ásia;5;Tailândia;54;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;3
Ásia;5;Tailândia;54;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;0
Ásia;5;Tailândia;54;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;0
Ásia;5;Tailândia;54;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Ásia;5;Tailândia;54;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Ásia;5;Tailândia;54;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;1
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;2
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;1
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;3
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;1
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;2
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;0
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;4
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;1
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Ásia;5;Taiwan;55;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;3
África;1;Outros países;11;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;0
Oceania;7;Outros países;92;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;0
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;1
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;2
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;0
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;0
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;2
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;0
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
América Central e Caribe;2;Trinidad e Tobago;21;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;2
África;1;Tunísia;10;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;1
África;1;Tunísia;10;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;0
África;1;Tunísia;10;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;0
África;1;Tunísia;10;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
África;1;Tunísia;10;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;1
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;2
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;4
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;2
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;2
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;2
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;2
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;4
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;0
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;1
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;4
Europa;6;Turquia;87;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;1
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;1
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;3
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;0
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;0
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;2
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;1
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;0
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;2
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Europa;6;Ucrânia;88;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
África;1;Outros países;11;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;1
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;1402
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;1309
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;1224
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;1231
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;654
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;484
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;1316
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;1000
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;968
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;555
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;393
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;379
América do Sul;4;Uruguai;36;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;10
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Fevereiro;2;10
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Marco;3;9
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Abril;4;4
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;3
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Junho;6;6
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;6
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;6
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Setembro;9;3
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;4
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;2
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Novembro;11;0
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;3
América do Sul;4;Venezuela;37;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
Ásia;5;Outros países;56;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;0
Ásia;5;Outros países;56;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;0
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Aéreo;1;2023;Maio;5;0
América do Sul;4;Chile;28;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
América do Sul;4;Chile;28;Rio Grande do Sul;21;Aéreo;1;2023;Outubro;10;0
Europa;6;Espanha;65;Rio Grande do Sul;21;Aéreo;1;2023;Julho;7;0
Europa;6;Suíça;86;Rio Grande do Sul;21;Aéreo;1;2023;Janeiro;1;1
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Aéreo;1;2023;Agosto;8;0
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Aéreo;1;2023;Dezembro;12;0
América do Sul;4;Colômbia;29;Outras Unidades da Federação;99;Aéreo;1;2023;Outubro;10;0
América do Norte;3;Estados Unidos;24;Outras Unidades da Federação;99;Aéreo;1;2023;Abril;4;0
América do Sul;4;Peru;34;Outras Unidades da Federação;99;Aéreo;1;2023;Fevereiro;2;0
América do Sul;4;Peru;34;Outras Unidades da Federação;99;Aéreo;1;2023;Abril;4;0
América do Sul;4;Argentina;26;Roraima;23;Aéreo;1;2023;Abril;4;0
América do Sul;4;Argentina;26;Roraima;23;Aéreo;1;2023;Julho;7;4
América do Sul;4;Argentina;26;Roraima;23;Aéreo;1;2023;Agosto;8;1
América do Sul;4;Argentina;26;Roraima;23;Aéreo;1;2023;Setembro;9;1
América do Sul;4;Argentina;26;Roraima;23;Aéreo;1;2023;Dezembro;12;1
Oceania;7;Austrália;90;Roraima;23;Aéreo;1;2023;Marco;3;0
Oceania;7;Austrália;90;Roraima;23;Aéreo;1;2023;Setembro;9;0
Europa;6;Bélgica;59;Roraima;23;Aéreo;1;2023;Fevereiro;2;0
América do Sul;4;Bolívia;27;Roraima;23;Aéreo;1;2023;Marco;3;0
América do Sul;4;Bolívia;27;Roraima;23;Aéreo;1;2023;Abril;4;0
América do Sul;4;Bolívia;27;Roraima;23;Aéreo;1;2023;Dezembro;12;1
América do Norte;3;Canadá;23;Roraima;23;Aéreo;1;2023;Marco;3;0
América do Norte;3;Canadá;23;Roraima;23;Aéreo;1;2023;Agosto;8;0
América do Sul;4;Chile;28;Roraima;23;Aéreo;1;2023;Junho;6;0
Ásia;5;China;40;Roraima;23;Aéreo;1;2023;Setembro;9;0
América Central e Caribe;2;Costa Rica;12;Roraima;23;Aéreo;1;2023;Setembro;9;0
Europa;6;Espanha;65;Roraima;23;Aéreo;1;2023;Novembro;11;0
Europa;6;Espanha;65;Roraima;23;Aéreo;1;2023;Novembro;11;0
América do Norte;3;Estados Unidos;24;Roraima;23;Aéreo;1;2023;Fevereiro;2;0
América do Norte;3;Estados Unidos;24;Roraima;23;Aéreo;1;2023;Abril;4;0
América do Norte;3;Estados Unidos;24;Roraima;23;Aéreo;1;2023;Maio;5;0
América do Norte;3;Estados Unidos;24;Roraima;23;Aéreo;1;2023;Junho;6;0
América do Norte;3;Estados Unidos;24;Roraima;23;Aéreo;1;2023;Julho;7;0
América do Norte;3;Estados Unidos;24;Roraima;23;Aéreo;1;2023;Agosto;8;0
