Via,UF,País,mes,ano,Chegadas,Continente,Mês
Terrestre,Mato Grosso do Sul,África do Sul,Junho,2025,2,,
Marítima,Pernambuco,África do Sul,Junho,2025,4,,
Marítima,Pernambuco,África do Sul,Junho,2025,1,,
Marítima,Bahia,África do Sul,Junho,2025,4,,
Aérea,Amazonas,Áustria,Junho,2025,4,,
Aérea,Pará,Áustria,Junho,2025,2,,
Aérea,Ceará,Áustria,Junho,2025,19,,
Aérea,Rio Grande do Norte,Áustria,Junho,2025,5,,
Aérea,Pernambuco,Áustria,Junho,2025,16,,
Aérea,Bahia,Áustria,Junho,2025,30,,
Aérea,Minas Gerais,Áustria,Junho,2025,3,,
Aérea,Rio de Janeiro,Áustria,Junho,2025,176,,
Aérea,São Paulo,Áustria,Junho,2025,5,,
Aérea,São Paulo,Áustria,Junho,2025,605,,
Aérea,São Paulo,Áustria,Junho,2025,1,,
Aérea,Paraná,Áustria,Junho,2025,2,,
Aérea,Paraná,Áustria,Junho,2025,2,,
Aérea,Santa Catarina,Áustria,Junho,2025,2,,
Aérea,Rio Grande do Sul,Áustria,Junho,2025,3,,
Aérea,Distrito Federal,Áustria,Junho,2025,5,,
Terrestre,Acre,Áustria,Junho,2025,3,,
Terrestre,Amazonas,Áustria,Junho,2025,5,,
Terrestre,Roraima,Áustria,Junho,2025,1,,
Terrestre,Paraná,Áustria,Junho,2025,15,,
Terrestre,Paraná,Áustria,Junho,2025,52,,
Terrestre,Rio Grande do Sul,Áustria,Junho,2025,6,,
Marítima,Pernambuco,Áustria,Junho,2025,1,,
Aérea,Amazonas,Índia,Junho,2025,5,,
Aérea,Pará,Índia,Junho,2025,1,,
Aérea,Ceará,Índia,Junho,2025,6,,
Aérea,Rio Grande do Norte,Índia,Junho,2025,1,,
Aérea,Pernambuco,Índia,Junho,2025,1,,
Aérea,Bahia,Índia,Junho,2025,1,,
Aérea,Minas Gerais,Índia,Junho,2025,1,,
Aérea,Rio de Janeiro,Índia,Junho,2025,279,,
Aérea,São Paulo,Índia,Junho,2025,4,,
Aérea,São Paulo,Índia,Junho,2025,1047,,
Aérea,Paraná,Índia,Junho,2025,3,,
Aérea,Santa Catarina,Índia,Junho,2025,2,,
Aérea,Distrito Federal,Índia,Junho,2025,14,,
Terrestre,Paraná,Índia,Junho,2025,8,,
Terrestre,Paraná,Índia,Junho,2025,17,,
Marítima,Rio Grande do Sul,Índia,Junho,2025,1,,
Aérea,Pernambuco,Afeganistão,Julho,2025,1,,
Aérea,Rio de Janeiro,Afeganistão,Julho,2025,1,,
Aérea,São Paulo,Afeganistão,Julho,2025,1,,
Terrestre,Paraná,Afeganistão,Julho,2025,1,,
Terrestre,Santa Catarina,Afeganistão,Julho,2025,1,,
Aérea,Pernambuco,Albânia,Julho,2025,1,,
Aérea,Bahia,Albânia,Julho,2025,1,,
Aérea,Rio de Janeiro,Albânia,Julho,2025,15,,
Aérea,São Paulo,Albânia,Julho,2025,1,,
Aérea,São Paulo,Albânia,Julho,2025,24,,
Aérea,Amazonas,Alemanha,Julho,2025,59,,
Aérea,Pará,Alemanha,Julho,2025,88,,
Aérea,Ceará,Alemanha,Julho,2025,405,,
Aérea,Rio Grande do Norte,Alemanha,Julho,2025,101,,
Aérea,Pernambuco,Alemanha,Julho,2025,644,,
Aérea,Alagoas,Alemanha,Julho,2025,9,,
Aérea,Bahia,Alemanha,Julho,2025,3,,
Aérea,Bahia,Alemanha,Julho,2025,862,,
Aérea,Minas Gerais,Alemanha,Julho,2025,147,,
Aérea,Rio de Janeiro,Alemanha,Julho,2025,2709,,
Aérea,São Paulo,Alemanha,Julho,2025,88,,
Aérea,São Paulo,Alemanha,Julho,2025,6913,,
Aérea,Paraná,Alemanha,Julho,2025,7,,
Aérea,Paraná,Alemanha,Julho,2025,12,,
Aérea,Santa Catarina,Alemanha,Julho,2025,56,,
Aérea,Rio Grande do Sul,Alemanha,Julho,2025,65,,
Aérea,Distrito Federal,Alemanha,Julho,2025,238,,
Terrestre,Rondônia,Alemanha,Julho,2025,6,,
Terrestre,Acre,Alemanha,Julho,2025,6,,
Terrestre,Acre,Alemanha,Julho,2025,6,,
Terrestre,Amazonas,Alemanha,Julho,2025,11,,
Terrestre,Roraima,Alemanha,Julho,2025,5,,
Terrestre,Roraima,Alemanha,Julho,2025,2,,
Terrestre,Amapá,Alemanha,Julho,2025,1,,
Terrestre,Paraná,Alemanha,Julho,2025,199,,
Terrestre,Paraná,Alemanha,Julho,2025,589,,
Terrestre,Paraná,Alemanha,Julho,2025,4,,
Terrestre,Santa Catarina,Alemanha,Julho,2025,3,,
Terrestre,Rio Grande do Sul,Alemanha,Julho,2025,1,,
Terrestre,Rio Grande do Sul,Alemanha,Julho,2025,17,,
Terrestre,Rio Grande do Sul,Alemanha,Julho,2025,4,,
Terrestre,Rio Grande do Sul,Alemanha,Julho,2025,8,,
Terrestre,Rio Grande do Sul,Alemanha,Julho,2025,4,,
Terrestre,Mato Grosso do Sul,Alemanha,Julho,2025,23,,
Terrestre,Mato Grosso do Sul,Alemanha,Julho,2025,9,,
Terrestre,Mato Grosso,Alemanha,Julho,2025,1,,
Marítima,São Paulo,Alemanha,Julho,2025,1,,
Marítima,Santa Catarina,Alemanha,Julho,2025,1,,
Fluvial,Amapá,Alemanha,Julho,2025,1,,
Fluvial,Rio Grande do Sul,Alemanha,Julho,2025,4,,
Fluvial,Rio Grande do Sul,Alemanha,Julho,2025,1,,
Aérea,Rio de Janeiro,Andorra,Julho,2025,1,,
Aérea,São Paulo,Andorra,Julho,2025,6,,
Aérea,Distrito Federal,Andorra,Julho,2025,3,,
Terrestre,Paraná,Andorra,Julho,2025,4,,
Aérea,Alagoas,Angola,Julho,2025,1,,
Aérea,Bahia,Angola,Julho,2025,2,,
Aérea,Minas Gerais,Angola,Julho,2025,2,,
Aérea,Rio de Janeiro,Angola,Julho,2025,40,,
Aérea,São Paulo,Angola,Julho,2025,5,,
Aérea,São Paulo,Angola,Julho,2025,745,,
Aérea,Rio Grande do Sul,Angola,Julho,2025,1,,
Aérea,Distrito Federal,Angola,Julho,2025,3,,
Aérea,Rio de Janeiro,Antilhas Holandesas,Julho,2025,3,,
Terrestre,Paraná,Antilhas Holandesas,Julho,2025,1,,
Aérea,Amazonas,Antígua e Barbuda,Julho,2025,1,,
Aérea,Rio de Janeiro,Antígua e Barbuda,Julho,2025,6,,
Aérea,São Paulo,Antígua e Barbuda,Julho,2025,3,,
Aérea,Distrito Federal,Antígua e Barbuda,Julho,2025,1,,
Aérea,Amazonas,Argentina,Julho,2025,24,,
Aérea,Pará,Argentina,Julho,2025,8,,
Aérea,Ceará,Argentina,Julho,2025,1237,,
Aérea,Rio Grande do Norte,Argentina,Julho,2025,1823,,
Aérea,Paraíba,Argentina,Julho,2025,544,,
Aérea,Pernambuco,Argentina,Julho,2025,4855,,
Aérea,Alagoas,Argentina,Julho,2025,601,,
Aérea,Bahia,Argentina,Julho,2025,1613,,
Aérea,Bahia,Argentina,Julho,2025,5325,,
Aérea,Minas Gerais,Argentina,Julho,2025,298,,
Aérea,Rio de Janeiro,Argentina,Julho,2025,694,,
Aérea,Rio de Janeiro,Argentina,Julho,2025,69702,,
Aérea,São Paulo,Argentina,Julho,2025,397,,
Aérea,São Paulo,Argentina,Julho,2025,32833,,
Aérea,Paraná,Argentina,Julho,2025,63,,
Aérea,Paraná,Argentina,Julho,2025,357,,
Aérea,Santa Catarina,Argentina,Julho,2025,4972,,
Aérea,Rio Grande do Sul,Argentina,Julho,2025,999,,
Aérea,Distrito Federal,Argentina,Julho,2025,3262,,
Terrestre,Rondônia,Argentina,Julho,2025,4,,
Terrestre,Rondônia,Argentina,Julho,2025,1,,
Terrestre,Acre,Argentina,Julho,2025,12,,
Terrestre,Acre,Argentina,Julho,2025,2,,
Terrestre,Amazonas,Argentina,Julho,2025,6,,
Terrestre,Roraima,Argentina,Julho,2025,5,,
Terrestre,Amapá,Argentina,Julho,2025,1,,
Terrestre,Paraná,Argentina,Julho,2025,212,,
Terrestre,Paraná,Argentina,Julho,2025,1253,,
Terrestre,Paraná,Argentina,Julho,2025,37728,,
Terrestre,Paraná,Argentina,Julho,2025,24,,
Terrestre,Paraná,Argentina,Julho,2025,183,,
Terrestre,Santa Catarina,Argentina,Julho,2025,3672,,
Terrestre,Rio Grande do Sul,Argentina,Julho,2025,22,,
Terrestre,Rio Grande do Sul,Argentina,Julho,2025,168,,
Terrestre,Rio Grande do Sul,Argentina,Julho,2025,101,,
Terrestre,Rio Grande do Sul,Argentina,Julho,2025,153,,
Terrestre,Rio Grande do Sul,Argentina,Julho,2025,1908,,
Terrestre,Rio Grande do Sul,Argentina,Julho,2025,50,,
Terrestre,Rio Grande do Sul,Argentina,Julho,2025,4708,,
Terrestre,Rio Grande do Sul,Argentina,Julho,2025,12307,,
Terrestre,Mato Grosso do Sul,Argentina,Julho,2025,19,,
Terrestre,Mato Grosso do Sul,Argentina,Julho,2025,45,,
Terrestre,Mato Grosso,Argentina,Julho,2025,2,,
Marítima,Santa Catarina,Argentina,Julho,2025,29,,
Marítima,São Paulo,Argentina,Julho,2025,5,,
Marítima,Santa Catarina,Argentina,Julho,2025,6,,
Marítima,Rio Grande do Sul,Argentina,Julho,2025,13,,
Fluvial,Pará,Argentina,Julho,2025,1,,
Fluvial,Amapá,Argentina,Julho,2025,1,,
Fluvial,Rio Grande do Sul,Argentina,Julho,2025,4933,,
Fluvial,Rio Grande do Sul,Argentina,Julho,2025,4291,,
Aérea,Pernambuco,Argélia,Julho,2025,1,,
Aérea,Rio de Janeiro,Argélia,Julho,2025,4,,
Aérea,São Paulo,Argélia,Julho,2025,1,,
Aérea,São Paulo,Argélia,Julho,2025,32,,
Terrestre,Acre,Argélia,Julho,2025,1,,
Terrestre,Rio Grande do Sul,Argélia,Julho,2025,2,,
Aérea,Bahia,Armênia,Julho,2025,1,,
Aérea,Rio de Janeiro,Armênia,Julho,2025,14,,
Aérea,São Paulo,Armênia,Julho,2025,26,,
Terrestre,Paraná,Armênia,Julho,2025,2,,
Terrestre,Rio Grande do Sul,Armênia,Julho,2025,1,,
Aérea,Rio de Janeiro,Arábia Saudita,Julho,2025,78,,
Aérea,São Paulo,Arábia Saudita,Julho,2025,176,,
Aérea,Amazonas,Austrália,Julho,2025,7,,
Aérea,Pará,Austrália,Julho,2025,1,,
Aérea,Ceará,Austrália,Julho,2025,1,,
Aérea,Pernambuco,Austrália,Julho,2025,5,,
Aérea,Bahia,Austrália,Julho,2025,1,,
Aérea,Minas Gerais,Austrália,Julho,2025,31,,
Aérea,Rio de Janeiro,Austrália,Julho,2025,687,,
Aérea,São Paulo,Austrália,Julho,2025,8,,
Aérea,São Paulo,Austrália,Julho,2025,1948,,
Aérea,Paraná,Austrália,Julho,2025,10,,
Aérea,Paraná,Austrália,Julho,2025,24,,
Aérea,Santa Catarina,Austrália,Julho,2025,17,,
Aérea,Rio Grande do Sul,Austrália,Julho,2025,49,,
Aérea,Distrito Federal,Austrália,Julho,2025,30,,
Terrestre,Paraná,Austrália,Julho,2025,8,,
Terrestre,Paraná,Austrália,Julho,2025,326,,
Terrestre,Rio Grande do Sul,Austrália,Julho,2025,1,,
Terrestre,Rio Grande do Sul,Austrália,Julho,2025,1,,
Terrestre,Mato Grosso do Sul,Austrália,Julho,2025,6,,
Aérea,Minas Gerais,Azerbaijão,Julho,2025,2,,
Aérea,São Paulo,Azerbaijão,Julho,2025,7,,
Aérea,Minas Gerais,Bahamas,Julho,2025,1,,
Aérea,Rio de Janeiro,Bahamas,Julho,2025,16,,
Aérea,São Paulo,Bahamas,Julho,2025,9,,
Aérea,Distrito Federal,Bahamas,Julho,2025,5,,
Terrestre,Mato Grosso do Sul,Bahamas,Julho,2025,1,,
Aérea,Rio de Janeiro,Bangladesh,Julho,2025,7,,
Aérea,São Paulo,Bangladesh,Julho,2025,39,,
Aérea,Distrito Federal,Bangladesh,Julho,2025,2,,
Aérea,Minas Gerais,Barbados,Julho,2025,3,,
Aérea,Rio de Janeiro,Barbados,Julho,2025,3,,
Aérea,São Paulo,Barbados,Julho,2025,15,,
Aérea,Distrito Federal,Barbados,Julho,2025,7,,
Aérea,Rio de Janeiro,Barein,Julho,2025,1,,
Aérea,São Paulo,Barein,Julho,2025,1,,
Aérea,São Paulo,Barein,Julho,2025,2,,
Aérea,Amazonas,Belize,Julho,2025,1,,
Aérea,Rio de Janeiro,Belize,Julho,2025,5,,
Aérea,São Paulo,Belize,Julho,2025,11,,
Aérea,Distrito Federal,Belize,Julho,2025,2,,
Terrestre,Mato Grosso do Sul,Belize,Julho,2025,2,,
Aérea,Rio de Janeiro,Benin,Julho,2025,3,,
Aérea,São Paulo,Benin,Julho,2025,16,,
Aérea,Amazonas,Bielorússia,Julho,2025,1,,
Aérea,Pará,Bielorússia,Julho,2025,1,,
Aérea,Bahia,Bielorússia,Julho,2025,2,,
Aérea,Rio de Janeiro,Bielorússia,Julho,2025,13,,
Aérea,São Paulo,Bielorússia,Julho,2025,48,,
Aérea,Santa Catarina,Bielorússia,Julho,2025,3,,
Aérea,Distrito Federal,Bielorússia,Julho,2025,1,,
Terrestre,Paraná,Bielorússia,Julho,2025,4,,
Aérea,Amazonas,Bolívia,Julho,2025,1,,
Aérea,Pará,Bolívia,Julho,2025,2,,
Aérea,Ceará,Bolívia,Julho,2025,1,,
Aérea,Pernambuco,Bolívia,Julho,2025,4,,
Aérea,Bahia,Bolívia,Julho,2025,13,,
Aérea,Minas Gerais,Bolívia,Julho,2025,4,,
Aérea,Rio de Janeiro,Bolívia,Julho,2025,149,,
Aérea,São Paulo,Bolívia,Julho,2025,1,,
Aérea,São Paulo,Bolívia,Julho,2025,5483,,
Aérea,Paraná,Bolívia,Julho,2025,8,,
Aérea,Paraná,Bolívia,Julho,2025,2,,
Aérea,Santa Catarina,Bolívia,Julho,2025,28,,
Aérea,Rio Grande do Sul,Bolívia,Julho,2025,3,,
Aérea,Mato Grosso,Bolívia,Julho,2025,1,,
Aérea,Distrito Federal,Bolívia,Julho,2025,7,,
Terrestre,Rondônia,Bolívia,Julho,2025,439,,
Terrestre,Rondônia,Bolívia,Julho,2025,4,,
Terrestre,Acre,Bolívia,Julho,2025,22,,
Terrestre,Acre,Bolívia,Julho,2025,573,,
Terrestre,Roraima,Bolívia,Julho,2025,1,,
Terrestre,Amapá,Bolívia,Julho,2025,5,,
Terrestre,Paraná,Bolívia,Julho,2025,132,,
Terrestre,Paraná,Bolívia,Julho,2025,86,,
Terrestre,Paraná,Bolívia,Julho,2025,1,,
Terrestre,Rio Grande do Sul,Bolívia,Julho,2025,2,,
Terrestre,Rio Grande do Sul,Bolívia,Julho,2025,1,,
Terrestre,Rio Grande do Sul,Bolívia,Julho,2025,1,,
Terrestre,Rio Grande do Sul,Bolívia,Julho,2025,1,,
Terrestre,Rio Grande do Sul,Bolívia,Julho,2025,3,,
Terrestre,Rio Grande do Sul,Bolívia,Julho,2025,30,,
Terrestre,Mato Grosso do Sul,Bolívia,Julho,2025,3721,,
Terrestre,Mato Grosso do Sul,Bolívia,Julho,2025,26,,
Terrestre,Mato Grosso,Bolívia,Julho,2025,122,,
Fluvial,Amapá,Bolívia,Julho,2025,1,,
Fluvial,Rio Grande do Sul,Bolívia,Julho,2025,8,,
Aérea,São Paulo,Botsuana,Julho,2025,9,,
Aérea,Amazonas,Bulgária,Julho,2025,1,,
Aérea,Pará,Bulgária,Julho,2025,1,,
Aérea,Ceará,Bulgária,Julho,2025,2,,
Aérea,Pernambuco,Bulgária,Julho,2025,1,,
Aérea,Bahia,Bulgária,Julho,2025,2,,
Aérea,Minas Gerais,Bulgária,Julho,2025,1,,
Aérea,Rio de Janeiro,Bulgária,Julho,2025,55,,
Aérea,São Paulo,Bulgária,Julho,2025,3,,
Aérea,São Paulo,Bulgária,Julho,2025,78,,
Aérea,Distrito Federal,Bulgária,Julho,2025,3,,
Terrestre,Paraná,Bulgária,Julho,2025,2,,
Terrestre,Paraná,Bulgária,Julho,2025,34,,
Aérea,Rio de Janeiro,Burkina Faso,Julho,2025,1,,
Aérea,São Paulo,Burkina Faso,Julho,2025,4,,
Aérea,Distrito Federal,Burkina Faso,Julho,2025,2,,
Aérea,Rio de Janeiro,Burundi,Julho,2025,1,,
Aérea,São Paulo,Burundi,Julho,2025,3,,
Aérea,Minas Gerais,Butão,Julho,2025,1,,
Aérea,São Paulo,Butão,Julho,2025,2,,
Aérea,Amazonas,Bélgica,Julho,2025,33,,
Aérea,Pará,Bélgica,Julho,2025,18,,
Aérea,Ceará,Bélgica,Julho,2025,183,,
Aérea,Rio Grande do Norte,Bélgica,Julho,2025,23,,
Aérea,Pernambuco,Bélgica,Julho,2025,115,,
Aérea,Alagoas,Bélgica,Julho,2025,1,,
Aérea,Bahia,Bélgica,Julho,2025,161,,
Aérea,Minas Gerais,Bélgica,Julho,2025,145,,
Aérea,Rio de Janeiro,Bélgica,Julho,2025,1226,,
Aérea,São Paulo,Bélgica,Julho,2025,55,,
Aérea,São Paulo,Bélgica,Julho,2025,1666,,
Aérea,Santa Catarina,Bélgica,Julho,2025,9,,
Aérea,Rio Grande do Sul,Bélgica,Julho,2025,4,,
Aérea,Distrito Federal,Bélgica,Julho,2025,88,,
Terrestre,Amapá,Bélgica,Julho,2025,13,,
Terrestre,Paraná,Bélgica,Julho,2025,48,,
Terrestre,Paraná,Bélgica,Julho,2025,209,,
Terrestre,Rio Grande do Sul,Bélgica,Julho,2025,5,,
Terrestre,Rio Grande do Sul,Bélgica,Julho,2025,1,,
Terrestre,Mato Grosso do Sul,Bélgica,Julho,2025,3,,
Terrestre,Mato Grosso do Sul,Bélgica,Julho,2025,1,,
Terrestre,Mato Grosso,Bélgica,Julho,2025,2,,
Marítima,Santa Catarina,Bélgica,Julho,2025,1,,
Fluvial,Amapá,Bélgica,Julho,2025,1,,
Aérea,Pernambuco,Bósnia-Herzegovina,Julho,2025,1,,
Aérea,Rio de Janeiro,Bósnia-Herzegovina,Julho,2025,11,,
Aérea,São Paulo,Bósnia-Herzegovina,Julho,2025,13,,
Terrestre,Paraná,Bósnia-Herzegovina,Julho,2025,1,,
Aérea,Amazonas,Cabo Verde,Julho,2025,4,,
Aérea,Ceará,Cabo Verde,Julho,2025,3,,
Aérea,Rio Grande do Norte,Cabo Verde,Julho,2025,1,,
Aérea,Pernambuco,Cabo Verde,Julho,2025,1,,
Aérea,Bahia,Cabo Verde,Julho,2025,4,,
Aérea,Minas Gerais,Cabo Verde,Julho,2025,1,,
Aérea,Rio de Janeiro,Cabo Verde,Julho,2025,5,,
Aérea,São Paulo,Cabo Verde,Julho,2025,15,,
Aérea,Santa Catarina,Cabo Verde,Julho,2025,1,,
Aérea,Distrito Federal,Cabo Verde,Julho,2025,1,,
Fluvial,Pará,Cabo Verde,Julho,2025,1,,
Aérea,Pernambuco,Camarões,Julho,2025,1,,
Aérea,Bahia,Camarões,Julho,2025,3,,
Aérea,Rio de Janeiro,Camarões,Julho,2025,7,,
Aérea,São Paulo,Camarões,Julho,2025,1,,
Aérea,São Paulo,Camarões,Julho,2025,26,,
Terrestre,Mato Grosso do Sul,Camarões,Julho,2025,1,,
Aérea,São Paulo,Camboja,Julho,2025,1,,
Aérea,Amazonas,Canadá,Julho,2025,102,,
Aérea,Pará,Canadá,Julho,2025,11,,
Aérea,Ceará,Canadá,Julho,2025,26,,
Aérea,Rio Grande do Norte,Canadá,Julho,2025,6,,
Aérea,Paraíba,Canadá,Julho,2025,1,,
Aérea,Pernambuco,Canadá,Julho,2025,6,,
Aérea,Bahia,Canadá,Julho,2025,4,,
Aérea,Minas Gerais,Canadá,Julho,2025,12,,
Aérea,Rio de Janeiro,Canadá,Julho,2025,1430,,
Aérea,São Paulo,Canadá,Julho,2025,8,,
Aérea,São Paulo,Canadá,Julho,2025,2926,,
Aérea,Paraná,Canadá,Julho,2025,12,,
Aérea,Paraná,Canadá,Julho,2025,1,,
Aérea,Santa Catarina,Canadá,Julho,2025,27,,
Aérea,Rio Grande do Sul,Canadá,Julho,2025,16,,
Aérea,Distrito Federal,Canadá,Julho,2025,134,,
Terrestre,Rondônia,Canadá,Julho,2025,1,,
Terrestre,Roraima,Canadá,Julho,2025,2,,
Terrestre,Amapá,Canadá,Julho,2025,1,,
Terrestre,Paraná,Canadá,Julho,2025,12,,
Terrestre,Paraná,Canadá,Julho,2025,111,,
Aérea,Bahia,Casaquistão,Julho,2025,1,,
Aérea,Minas Gerais,Casaquistão,Julho,2025,2,,
Aérea,Rio de Janeiro,Casaquistão,Julho,2025,20,,
Aérea,São Paulo,Casaquistão,Julho,2025,306,,
Terrestre,Paraná,Casaquistão,Julho,2025,5,,
Aérea,Rio de Janeiro,Catar,Julho,2025,5,,
Aérea,São Paulo,Catar,Julho,2025,119,,
Aérea,Amazonas,Chile,Julho,2025,10,,
Aérea,Ceará,Chile,Julho,2025,123,,
Aérea,Rio Grande do Norte,Chile,Julho,2025,1,,
Aérea,Pernambuco,Chile,Julho,2025,280,,
Aérea,Bahia,Chile,Julho,2025,1,,
Aérea,Bahia,Chile,Julho,2025,268,,
Aérea,Minas Gerais,Chile,Julho,2025,297,,
Aérea,Rio de Janeiro,Chile,Julho,2025,27137,,
Aérea,São Paulo,Chile,Julho,2025,22,,
Aérea,São Paulo,Chile,Julho,2025,9839,,
Aérea,São Paulo,Chile,Julho,2025,1,,
Aérea,Paraná,Chile,Julho,2025,912,,
Aérea,Paraná,Chile,Julho,2025,196,,
Aérea,Santa Catarina,Chile,Julho,2025,11411,,
Aérea,Rio Grande do Sul,Chile,Julho,2025,416,,
Aérea,Distrito Federal,Chile,Julho,2025,444,,
Terrestre,Rondônia,Chile,Julho,2025,2,,
Terrestre,Acre,Chile,Julho,2025,1,,
Terrestre,Acre,Chile,Julho,2025,1,,
Terrestre,Amazonas,Chile,Julho,2025,7,,
Terrestre,Roraima,Chile,Julho,2025,5,,
Terrestre,Amapá,Chile,Julho,2025,2,,
Terrestre,Paraná,Chile,Julho,2025,1,,
Terrestre,Paraná,Chile,Julho,2025,198,,
Terrestre,Paraná,Chile,Julho,2025,267,,
Terrestre,Paraná,Chile,Julho,2025,3,,
Terrestre,Santa Catarina,Chile,Julho,2025,4,,
Terrestre,Rio Grande do Sul,Chile,Julho,2025,1,,
Terrestre,Rio Grande do Sul,Chile,Julho,2025,20,,
Terrestre,Rio Grande do Sul,Chile,Julho,2025,5,,
Terrestre,Rio Grande do Sul,Chile,Julho,2025,5,,
Terrestre,Rio Grande do Sul,Chile,Julho,2025,21,,
Terrestre,Rio Grande do Sul,Chile,Julho,2025,71,,
Terrestre,Mato Grosso do Sul,Chile,Julho,2025,19,,
Terrestre,Mato Grosso do Sul,Chile,Julho,2025,3,,
Marítima,Santa Catarina,Chile,Julho,2025,11,,
Fluvial,Rio Grande do Sul,Chile,Julho,2025,2,,
Fluvial,Rio Grande do Sul,Chile,Julho,2025,2,,
Aérea,Amazonas,China,Julho,2025,32,,
Aérea,Pará,China,Julho,2025,6,,
Aérea,Ceará,China,Julho,2025,10,,
Aérea,Rio Grande do Norte,China,Julho,2025,1,,
Aérea,Alagoas,China,Julho,2025,1,,
Aérea,Bahia,China,Julho,2025,69,,
Aérea,Minas Gerais,China,Julho,2025,8,,
Aérea,Rio de Janeiro,China,Julho,2025,833,,
Aérea,São Paulo,China,Julho,2025,19,,
Aérea,São Paulo,China,Julho,2025,6274,,
Aérea,Paraná,China,Julho,2025,3,,
Aérea,Paraná,China,Julho,2025,14,,
Aérea,Santa Catarina,China,Julho,2025,4,,
Aérea,Rio Grande do Sul,China,Julho,2025,14,,
Aérea,Distrito Federal,China,Julho,2025,19,,
Terrestre,Acre,China,Julho,2025,5,,
Terrestre,Amazonas,China,Julho,2025,1,,
Terrestre,Roraima,China,Julho,2025,5,,
Terrestre,Roraima,China,Julho,2025,14,,
Terrestre,Amapá,China,Julho,2025,1,,
Terrestre,Paraná,China,Julho,2025,47,,
Terrestre,Paraná,China,Julho,2025,50,,
Terrestre,Santa Catarina,China,Julho,2025,1,,
Terrestre,Rio Grande do Sul,China,Julho,2025,1,,
Terrestre,Rio Grande do Sul,China,Julho,2025,1,,
Terrestre,Rio Grande do Sul,China,Julho,2025,3,,
Terrestre,Mato Grosso do Sul,China,Julho,2025,7,,
Marítima,Bahia,China,Julho,2025,2,,
Marítima,Rio de Janeiro,China,Julho,2025,13,,
Marítima,Rio de Janeiro,China,Julho,2025,41,,
Marítima,Santa Catarina,China,Julho,2025,1,,
Marítima,Santa Catarina,China,Julho,2025,1,,
Marítima,Rio Grande do Sul,China,Julho,2025,19,,
Aérea,Amazonas,"China, Hong Kong",Julho,2025,6,,
Aérea,Pará,"China, Hong Kong",Julho,2025,1,,
Aérea,Minas Gerais,"China, Hong Kong",Julho,2025,1,,
Aérea,Rio de Janeiro,"China, Hong Kong",Julho,2025,52,,
Aérea,São Paulo,"China, Hong Kong",Julho,2025,2,,
Aérea,São Paulo,"China, Hong Kong",Julho,2025,203,,
Aérea,Paraná,"China, Hong Kong",Julho,2025,2,,
Terrestre,Amazonas,"China, Hong Kong",Julho,2025,1,,
Terrestre,Paraná,"China, Hong Kong",Julho,2025,21,,
Aérea,São Paulo,"China, Macao",Julho,2025,24,,
Terrestre,Paraná,"China, Macao",Julho,2025,1,,
Aérea,Amazonas,Chipre,Julho,2025,1,,
Aérea,Pernambuco,Chipre,Julho,2025,1,,
Aérea,Bahia,Chipre,Julho,2025,1,,
Aérea,Rio de Janeiro,Chipre,Julho,2025,64,,
Aérea,São Paulo,Chipre,Julho,2025,20,,
Aérea,Distrito Federal,Chipre,Julho,2025,3,,
Terrestre,Paraná,Chipre,Julho,2025,4,,
Aérea,Amazonas,Cingapura,Julho,2025,1,,
Aérea,Bahia,Cingapura,Julho,2025,8,,
Aérea,Rio de Janeiro,Cingapura,Julho,2025,34,,
Aérea,São Paulo,Cingapura,Julho,2025,1,,
Aérea,São Paulo,Cingapura,Julho,2025,317,,
Aérea,Paraná,Cingapura,Julho,2025,2,,
Aérea,Paraná,Cingapura,Julho,2025,2,,
Aérea,Distrito Federal,Cingapura,Julho,2025,2,,
Terrestre,Paraná,Cingapura,Julho,2025,1,,
Terrestre,Paraná,Cingapura,Julho,2025,12,,
Marítima,Rio de Janeiro,Cingapura,Julho,2025,2,,
Aérea,Amazonas,Colômbia,Julho,2025,324,,
Aérea,Pará,Colômbia,Julho,2025,4,,
Aérea,Ceará,Colômbia,Julho,2025,18,,
Aérea,Rio Grande do Norte,Colômbia,Julho,2025,2,,
Aérea,Paraíba,Colômbia,Julho,2025,1,,
Aérea,Pernambuco,Colômbia,Julho,2025,9,,
Aérea,Alagoas,Colômbia,Julho,2025,1,,
Aérea,Bahia,Colômbia,Julho,2025,19,,
Aérea,Minas Gerais,Colômbia,Julho,2025,312,,
Aérea,Rio de Janeiro,Colômbia,Julho,2025,4129,,
Aérea,São Paulo,Colômbia,Julho,2025,39,,
Aérea,São Paulo,Colômbia,Julho,2025,5638,,
Aérea,Paraná,Colômbia,Julho,2025,23,,
Aérea,Paraná,Colômbia,Julho,2025,71,,
Aérea,Santa Catarina,Colômbia,Julho,2025,156,,
Aérea,Rio Grande do Sul,Colômbia,Julho,2025,267,,
Aérea,Distrito Federal,Colômbia,Julho,2025,597,,
Terrestre,Rondônia,Colômbia,Julho,2025,4,,
Terrestre,Acre,Colômbia,Julho,2025,17,,
Terrestre,Acre,Colômbia,Julho,2025,8,,
Terrestre,Amazonas,Colômbia,Julho,2025,331,,
Terrestre,Roraima,Colômbia,Julho,2025,6,,
Terrestre,Roraima,Colômbia,Julho,2025,42,,
Terrestre,Amapá,Colômbia,Julho,2025,19,,
Terrestre,Paraná,Colômbia,Julho,2025,94,,
